id_building,id_property_name,id_source_plant_id,id_source_url,loc_address,loc_city,loc_lat,loc_lon,loc_state,loc_zip,bldg_sqft,bldg_type,bldg_type_benchmark,bldg_type_filter,bldg_vertical,bldg_year_built,data_year,org_manager,org_owner,org_tenant,org_tenant_subunit,energy_climate_zone,energy_elec_kbtu,energy_elec_kwh,energy_eui_benchmark,energy_fuel_oil_kbtu,energy_gas_kbtu,energy_site_eui,energy_star_score,energy_steam_kbtu,energy_total_kbtu,cost_calc_notes,cost_elec_demand_annual,cost_elec_energy_annual,cost_elec_load_factor,cost_elec_peak_kw,cost_elec_rate_demand_kw,cost_elec_rate_kwh,cost_elec_total_annual,cost_fuel_oil_annual,cost_fuel_oil_rate_mmbtu,cost_gas_annual,cost_gas_rate_therm,cost_steam_annual,cost_steam_rate_mlb,cost_utility_name,hvac_cost_total_annual,hvac_energy_total_kbtu,hvac_pct_elec,hvac_pct_fuel_oil,hvac_pct_gas,hvac_pct_method,hvac_pct_steam,carbon_emissions_total_mt,occ_utilization_rate,occ_vacancy_rate,odcv_carbon_reduction_yr1_mt,odcv_hvac_savings_annual_usd,odcv_hvac_savings_pct,bps_fine_avoided_yr1_usd,bps_law_name,savings_opex_avoided_annual_usd,savings_pct_of_energy_cost,val_cap_rate_pct,val_current_usd,val_market_rent_sqft,val_odcv_impact_usd,val_opex_ratio,val_post_odcv_usd,meta_photo_url,energy_star_score_post_odcv,bps_fine_baseline_yr1_usd,bps_fine_post_odcv_yr1_usd,energy_elec_kwh_post_odcv,energy_elec_kbtu_post_odcv,energy_gas_kbtu_post_odcv,energy_steam_kbtu_post_odcv,energy_fuel_oil_kbtu_post_odcv,energy_total_kbtu_post_odcv,cost_elec_energy_annual_post_odcv,cost_elec_demand_annual_post_odcv,cost_elec_total_annual_post_odcv,cost_gas_annual_post_odcv,cost_steam_annual_post_odcv,cost_fuel_oil_annual_post_odcv,carbon_emissions_post_odcv_mt
NYC_1012847501,,,http://www.rvapc.com,609 5th Avenue,New York,40.7574962,-73.9772397,NY,,123931.0,Office,Office,Office,Commercial,,2023.0,,,,,North-Central,7396116.0,2167677.6084407973,52.9,,0.0,59.679305419951426,80.0,,7396116.0,Copied from energy_BIG.csv,,,,,,,509340.40000000014,,,,,,,Consolidated Edison Co-NY Inc,171235.05871052406,2486498.925845753,0.3361898225833333,,0.95,nyc_real_data,,626.3765,0.55,0.13,51.79277595491147,42115.49,0.3174,0.0,NYC LL97,42115.49,0.0826863331477337,0.085,,68.0,503330.9647058823,0.5,,,,,,,,,,,,,,,,,,
NYC_1012830017,,,https://en.wikipedia.org/wiki/400_Madison_Avenue,"400 Madison Ave,  New York,  NY 10017",New York,40.7564144,-73.9769074,NY,10017.0,138344.0,Office,Office,Office,Commercial,1985.0,2023.0,Cushman & Wakefield,SL Green,,,North-Central,6593238.7,1932367.7315357565,52.9,,177862.0,48.94394191291274,86.0,,6771100.7,Copied from energy_BIG.csv,,,,,,,457312.5700000001,,,4519.910000000001,,,,Consolidated Edison Co-NY Inc,159576.2634787856,2407730.0009988956,0.3395540799999999,,0.95,nyc_real_data,,567.8271,0.55,0.1159999999999999,48.15385983842451,39165.12,0.3009,0.0,NYC LL97,39165.12,0.0848037366276187,0.078,,68.0,510625.0512820513,0.5,,,,,,,,,,,,,,,,,,
NYC_1008710060,,,https://www.samcoproperties.net/30irvingoffice,"30 Irving Pl,  New York,  NY 10003",New York,40.7349631,-73.9877319,NY,10003.0,96805.0,Office,Office,Office,Commercial,1989.0,2023.0,Newmark,Samco Properties,,,North-Central,2518133.7,738022.7725674092,52.9,,1648421.8,43.040705542069105,92.0,,4166555.5,Copied from energy_BIG.csv,,,,,,,178292.82999999996,,,41727.57000000001,,,,Consolidated Edison Co-NY Inc,115536.7106383632,2637917.423764134,0.4256790311666666,,0.95,nyc_real_data,,300.8082,0.55,0.0909999999999999,51.893599447851216,37956.58,0.2544,0.0,NYC LL97,37956.58,0.1725139123463097,0.0949,,68.0,406937.0916754479,0.5,,,,,,,,,,,,,,,,,,
NYC_1008200038,,,https://www.olnick.com/projects/office/130-fifth-avenue,"130 5 Ave,  New York,  NY 10011",New York,40.7388197,-73.9920445,NY,10011.0,104140.0,Office,Office,Office,Commercial,1983.0,2023.0,Newmark,Hampton Mgmt,,,North-Central,6140020.0,1799536.9284876906,52.9,,2200.1,58.98041194545803,84.0,,6142220.1,Copied from energy_BIG.csv,,,,,,,422488.58,,,85.66,,,,Consolidated Edison Co-NY Inc,147573.83688651514,2145595.733785315,0.34910401575,,0.95,nyc_real_data,,520.1146,0.55,0.0,48.88897716905791,39720.52,0.2933,0.0,NYC LL97,39720.52,0.0939965483934846,0.0877,,68.0,460351.0262257696,0.5,,,,,,,,,,,,,,,,,,
NYC_1017750033,,,http://www.resnick.nyc/commercial/property/2322-third-avenue/1491200/overview,"2322 3 Ave,  New York,  NY 10035",New York,40.8046762,-73.9353443,NY,10035.0,123885.0,Office,Office,Office,Commercial,2015.0,2023.0,Jack Resnick & Sons,Jack Resnick & Sons,,,North-Central,6265723.5,1836378.5169988277,52.9,,190361.0,52.11352867578803,57.0,,6456084.5,Copied from energy_BIG.csv,,,,,,,434440.66,,,4846.15,,,,Consolidated Edison Co-NY Inc,134462.05006387286,2053723.8695733105,0.2989089639166666,,0.95,nyc_real_data,,540.7537,0.55,0.0,46.44352069054611,37728.87,0.3512,0.0,NYC LL97,37728.87,0.0858866443087603,0.1013,,68.0,378848.8153998026,0.5,,,,,,,,,,,,,,,,,,
NYC_1007800071,,,https://www.brauserealty.com/properties/254-west-31st-street,"254 W 31 St,  New York,  NY 10001",New York,40.7499055,-73.9943711,NY,10001.0,59013.0,Office,Office,Office,Commercial,2023.0,2023.0,Lee & Associates,Winoker Realty,,,North-Central,2498434.68,732249.3200468934,52.9,,1280870.1,64.04190229271516,67.0,,3779304.78,Copied from energy_BIG.csv,,,,,,,171725.49999999997,,,32436.0,,,,Consolidated Edison Co-NY Inc,75011.66589737998,1859855.624271317,0.25737276,,0.95,nyc_real_data,,279.6192,0.55,0.0,27.64866552536105,20187.43,0.3371,0.0,NYC LL97,20187.43,0.098879710425325,0.0949,,68.0,219457.78714436252,0.5,,,,,,,,,,,,,,,,,,
NYC_1008240028,,,https://williamsequities.com/property/28-40-west-23rd-st,"28-40 W 23 St,  New York,  NY 10010",New York,40.7419657,-73.9913507,NY,10010.0,353202.0,Office,Office,Office,Commercial,2012.0,2023.0,Colliers,Williams Equities,,,North-Central,19920447.1,5838349.09144197,52.9,,34405.0,56.49699633637409,77.0,,19954852.1,Copied from energy_BIG.csv,,,,,,,1166166.0599999998,,,816.9200000000002,,,,Consolidated Edison Co-NY Inc,294040.38672270504,5042225.353428729,0.2514773176666666,,0.95,nyc_real_data,,1688.8883,0.55,0.0,86.45122707789879,59735.81,0.3337,0.0,NYC LL97,59735.81,0.0511882444078147,0.0949,,68.0,636095.205479452,0.5,,,,,,,,,,,,,,,,,,
NYC_1008340039,,,http://www.brauserealty.com/office/320-fifth-ave,320 5th Ave,New York,40.7474719,-73.9857126,NY,,90922.0,Office,Office,Office,Commercial,2010.0,2023.0,Brause Realty,Brause Realty,,,North-Central,2879905.1,844051.9050410317,52.9,,1418742.0,47.278404566551544,92.0,,4298647.1,Copied from energy_BIG.csv,,,,,,,199748.83,,,35924.18,,,,Consolidated Edison Co-NY Inc,127641.70414006946,2696051.480418644,0.4681566001666666,,0.95,nyc_real_data,,319.2483,0.55,0.0,32.64563758702364,24099.41,0.2744,0.0,NYC LL97,24099.41,0.1022578274873308,0.09,,68.0,274710.1111111111,0.5,,,,,,,,,,,,,,,,,,
NYC_1004960040,,,https://marketplace.vts.com/building/75-spring-street-new-york-ny,"75 Spring St,  New York,  NY 10012",New York,40.7227697,-73.9976783,NY,10012.0,49200.0,Office,Office,Office,Commercial,2023.0,2023.0,Sinvin,Greystone,,,North-Central,898588.48,263361.21922626026,52.9,,1564700.0,50.06683902439024,99.0,,2463288.48,Copied from energy_BIG.csv,,,,,,,62102.420000000006,,,39616.90000000001,,,,Consolidated Edison Co-NY Inc,55128.23663333335,1739567.4218666668,0.2816666666666667,,0.95,nyc_real_data,,159.2026,0.55,0.0,23.33936361127856,14912.22,0.2744,0.0,NYC LL97,14912.22,0.1466016485363842,0.0949,,68.0,163643.03477344575,0.5,,,,,,,,,,,,,,,,,,
NYC_1008420042,,,https://71fifth.com/,"71 5 Ave,  New York,  NY 10003",New York,40.736562,-73.9930213,NY,10003.0,122121.0,Office,Office,Office,Commercial,2000.0,2023.0,JLL,Madison International Realty,,,North-Central,5078699.7,1488481.7409144198,52.9,,683913.0,47.18772938315278,74.0,,5762612.7,Copied from energy_BIG.csv,,,,,,,352851.68999999994,,,17332.98,,,,Consolidated Edison Co-NY Inc,150385.98520064665,2577262.907775075,0.3795352495,,0.95,nyc_real_data,,466.4373,0.55,0.0,46.63323787617138,37010.14,0.3229,0.0,NYC LL97,37010.14,0.0999775058216214,0.0949,,68.0,396465.9430979979,0.5,,,,,,,,,,,,,,,,,,
NYC_1008130001,,,https://www.empirestaterealtytrust.com/properties/office/501-seventh-avenue1/,501 Seventh Ave,New York,40.752843,-73.988603,NY,,414602.0,Office,Office,Office,Commercial,1989.0,2023.0,Empire State Realty,Empire State Realty,,,North-Central,14338241.3,4202298.153575616,52.9,,2436765.6,40.460506461618614,78.0,,16775006.9,Copied from energy_BIG.csv,,,,,,,844934.5700000001,,,53668.83,,,,Consolidated Edison Co-NY Inc,440283.36006817984,8921176.433401883,0.4607433349166667,,0.95,nyc_real_data,,1343.7211,0.55,0.0080999999999999,147.29650178640875,98503.43,0.3074,0.0,NYC LL97,98503.43,0.1096183588889158,0.0766,,68.0,1293902.0626631852,0.5,,,,,,,,,,,,,,,,,,
NYC_1018840001,Armstrong Hall,,https://en.wikipedia.org/wiki/Tom%27s_Restaurant,"2880 Broadway,  New York,  NY 10025",New York,40.8054595,-73.9653808,NY,10025.0,50165.3,Office,Office,Office,Commercial,2015.0,2023.0,Columbia University,Columbia University,,,North-Central,760463.42,222879.0797186401,52.9,,1919190.0,53.416473538481775,60.0,,2679653.42,Copied from energy_BIG.csv,,,,,,,52855.79000000001,,,48585.5,,,,Consolidated Edison Co-NY Inc,59759.86554987575,2018953.0692210672,0.2573727599166666,,0.95,nyc_real_data,,166.3318,0.55,0.0,21.515967934930636,13122.01,0.3371,0.0,NYC LL97,13122.01,0.1293557091003081,0.1013,,68.0,135541.8854886476,0.5,,,,,,,,,,,,,,,,,,
NYC_1008010024,,,https://www.afiaa.com/en/products/afiaa-global/direct-investments/usa/new-york/119-125-west-25th-street.html,"119-125 W 25 St,  New York,  NY 10001",New York,40.7446471,-73.9926963,NY,10001.0,113062.0,Office,Office,Office,Commercial,2016.0,2023.0,Cushman & Wakefield,AFIAA,,,North-Central,4066181.1,1191729.5134818288,52.9,,1181279.0,46.412234879977355,75.0,,5247460.1,Copied from energy_BIG.csv,,,,,,,280176.19999999995,,,29916.349999999995,,,,Consolidated Edison Co-NY Inc,98411.26924182702,2137986.592745932,0.2498097152499999,,0.95,nyc_real_data,,407.1023,0.55,0.0,34.8893609006666,26575.46,0.3337,0.0,NYC LL97,26575.46,0.0857017042170152,0.0949,,68.0,286383.23498419387,0.5,,,,,,,,,,,,,,,,,,
NYC_1008470016,,,,873 Broadway,New York,40.7531215,-73.9845797,NY,,92418.0,Office,Office,Office,Commercial,2012.0,2023.0,Widgeon Mgmt,Widgeon Mgmt,,,North-Central,4610514.9,1351264.6248534585,52.9,,773932.3,58.26188837672315,66.0,,5384447.2,Copied from energy_BIG.csv,,,,,,,319544.18,,,19610.47,,,,Consolidated Edison Co-NY Inc,133080.7773567531,2386579.361428217,0.3581690358333333,,0.95,nyc_real_data,,431.5677,0.55,0.0,36.173224884992734,28427.33,0.3229,0.0,NYC LL97,28427.33,0.0838181932637515,0.0833,,68.0,348443.60144057625,0.5,,,,,,,,,,,,,,,,,,
NYC_1019300030,Theresa Towers,,https://en.wikipedia.org/wiki/Hotel_Theresa,2090 Seventh Ave,New York,40.8087621,-73.9489203,NY,,151440.0,Office,Office,Office,Commercial,2000.0,2023.0,,PJMX Inc,,,North-Central,6021639.2,1764841.5005861665,52.9,,685078.0,44.286299524564186,70.0,,6706717.2,Copied from energy_BIG.csv,,,,,,,368889.0899999999,,,17362.46,,,,Consolidated Edison Co-NY Inc,240607.69703666144,4309186.005038922,0.6075358857500001,,0.95,nyc_real_data,,546.3566,0.55,0.2379000000000001,87.57609216503597,61912.68,0.3435,0.0,NYC LL97,61912.68,0.1602910849160346,0.1013,,68.0,617062.1125370187,0.5,,,,,,,,,,,,,,,,,,
NYC_1000370023,,,http://www.180maiden.com/,133 Front Street,New York,40.705262,-74.0054799,NY,,1079361.0,Office,Office,Office,Commercial,2016.0,2023.0,MHP Real Estate Services,99c LLC,,,North-Central,41577102.4,12185551.699882766,52.9,,725492.2,39.19225782662149,72.0,,42302594.6,Copied from energy_BIG.csv,,,,,,,2720962.78,,,18384.94,,,,Consolidated Edison Co-NY Inc,1060122.0757316996,16621310.27112424,0.3831939159166667,,0.95,nyc_real_data,,3559.6923,0.55,0.027,329.3522683145231,253451.79,0.3691,0.0,NYC LL97,253451.79,0.0925226790850779,0.0877,,68.0,2896698.2782212086,0.5,,,,,,,,,,,,,,,,,,
NYC_1010090050,,,https://feil.com/properties/140-west-57th-street/,140 W 57th St,New York,40.7647876,-73.9789163,NY,,78332.0,Office,Office,Office,Commercial,1998.0,2023.0,Feil Organization,Feil Organization,,,North-Central,3208835.1,940455.773739742,52.9,,1007495.2,53.82640938569167,67.0,,4216330.3,Copied from energy_BIG.csv,,,,,,,223066.09,,,25519.62,,,,Consolidated Edison Co-NY Inc,92822.32266806305,1943633.8417719924,0.3074366151666667,,0.95,nyc_real_data,,325.2641,0.55,0.0,29.199456535421923,22315.92,0.3087,0.0,NYC LL97,22315.92,0.0897715319195137,0.09,,68.0,254283.03333333333,0.5,,,,,,,,,,,,,,,,,,
NYC_1008820003,,,,373 Park Ave S,New York,40.7422471,-73.9845635,NY,,83411.0,Office,Office,Office,Commercial,1990.0,2023.0,ATCO,ATCO,,,North-Central,4147707.5,1215623.534583822,52.9,,346614.0,53.88164031122994,57.0,,4494321.5,Copied from energy_BIG.csv,,,,,,,289716.54000000004,,,8794.34,,,,Consolidated Edison Co-NY Inc,126032.38323704433,2014009.0968716263,0.4061824024166666,,0.95,nyc_real_data,,369.6777,0.55,0.4068999999999999,38.49309252389393,31082.77,0.3369,0.0,NYC LL97,31082.77,0.1041260874645506,0.0893,,68.0,354361.9484882419,0.5,,,,,,,,,,,,,,,,,,
NYC_1017740001,Lee Building,,https://realgraph.co/buildings/103-e-125th-st-new-york-ny,1825 Park Ave,New York,40.8051403,-73.9385443,NY,,99202.0,Office,Office,Office,Commercial,2019.0,2023.0,Cushman & Wakefield,TPG Capital,,,North-Central,5209129.1,1526708.4114888627,52.9,,17380.0,52.685521461260855,71.0,,5226509.1,Copied from energy_BIG.csv,,,,,,,358390.97,,,469.7,,,,Consolidated Edison Co-NY Inc,116072.25275804383,1697108.4715354156,0.3226254215,,0.95,nyc_real_data,,442.0838,0.55,0.1838999999999999,41.50963997254423,33695.37,0.3562,0.0,NYC LL97,33695.37,0.0938954107174798,0.1013,,68.0,338138.93385982234,0.5,,,,,,,,,,,,,,,,,,
NYC_1007870025,Bricken Arcade Building,,https://realgraph.co/buildings/225-w-37th-st-new-york-ny,225 W 37th St,New York,40.7537269,-73.9904356,NY,,143103.0,Office,Office,Office,Commercial,2000.0,2023.0,Olmstead Properties,Rosen Equities,,,North-Central,2908148.1,852329.4548651817,52.9,,3128324.3,42.18271035547822,94.0,,6036472.4,Copied from energy_BIG.csv,,,,,,,204179.26000000004,,,68873.12,,,,Consolidated Edison Co-NY Inc,183140.96163432748,4648486.147793566,0.57651055075,,0.95,nyc_real_data,,412.4361,0.55,0.1827999999999999,66.02089037340748,43708.98,0.2879,0.0,NYC LL97,43708.98,0.1600754404704328,0.1023,,68.0,432562.8836754644,0.5,,,,,,,,,,,,,,,,,,
NYC_1008480061,Goelet Building,,http://www.justinmanagement.com,900 Broadway,New York,40.7388231,-73.9894967,NY,,89146.0,Office,Office,Office,Commercial,2008.0,2023.0,Justin Mgmt,Justin Mgmt,,,North-Central,3963323.8,1161583.7631887456,52.9,,330924.4,48.17095775469455,2.0,,4294248.2,Copied from energy_BIG.csv,,,,,,,273493.57,,,8402.400000000001,,,,Consolidated Edison Co-NY Inc,111731.68284291972,1817859.5142161257,0.3793485998333333,,0.95,nyc_real_data,,353.229,0.55,0.0,36.01830745054638,28744.57,0.3552,0.0,NYC LL97,28744.57,0.1019687156222914,0.0893,,68.0,327947.9843225084,0.5,,,,,,,,,,,,,,,,,,
NYC_1005970001,,,,"515 Greenwich St,  New York,  NY 10013",New York,40.7262355,-74.008826,NY,10013.0,49615.0,Office,Office,Office,Commercial,2012.0,2023.0,CBRE,Trinity Church,,,North-Central,1486784.39,435751.5797186401,52.9,,1104040.2,52.21857482616144,75.0,,2590824.59,Copied from energy_BIG.csv,,,,,,,102533.02000000002,,,27962.230000000003,,,,Consolidated Edison Co-NY Inc,52953.32485707962,1431495.992103115,0.2573727600833333,,0.95,nyc_real_data,,184.5512,0.55,0.8160000000000001,21.58254230396891,15260.91,0.347,0.0,NYC LL97,15260.91,0.1169460957391169,0.0877,,68.0,180144.17331813,0.5,,,,,,,,,,,,,,,,,,
NYC_1012620024,,,https://www.workhousenyc.com/,"138 W 25 St,  New York,  NY 10036",New York,40.7566128,-73.9800612,NY,10036.0,69313.0,Office,Office,Office,Commercial,2012.0,2023.0,Elo Realty,Elo Realty,,,North-Central,1939131.11,568326.8200468933,52.9,,1253730.1,46.06439210537706,88.0,,3192861.21,Copied from energy_BIG.csv,,,,,,,133471.56,,,31749.390000000003,,,,Consolidated Edison Co-NY Inc,64513.86423421508,1690123.1201361865,0.2573727596666667,,0.95,nyc_real_data,,230.8105,0.55,0.0,22.15428593192933,15858.69,0.3067,0.0,NYC LL97,15858.69,0.0959847404339461,0.09,,68.0,182179.63333333336,0.5,,,,,,,,,,,,,,,,,,
NYC_1006980001,,,,"244 11 Ave,  New York,  NY 10001",New York,40.750995,-74.004904,NY,10001.0,131268.05,Office,Office,Office,Commercial,1983.0,2023.0,Vornado,Vornado,,,North-Central,7356184.1,2155974.237983587,52.9,,5614.4,56.08218069819732,88.0,,7361798.5,Copied from energy_BIG.csv,,,,,,,506004.55,,,159.54,,,,Consolidated Edison Co-NY Inc,176799.77192333515,2573406.9231661265,0.3491039930833333,,0.95,nyc_real_data,,623.2928,0.55,0.0,39.57736918447929,32140.02,0.2933,0.0,NYC LL97,32140.02,0.0634972346615896,0.0949,,68.0,344241.2434141201,0.5,,,,,,,,,,,,,,,,,,
NYC_1000380001,100 Wall Street,,https://www.skydb.net/building/184321849/100-wall-street-new-york-city/,118 Front Street,New York,40.7644,-73.997313,NY,,463664.0,Office,Office,Office,Commercial,1994.0,2023.0,Cushman & Wakefield,Andrew Impagliazzo,,,North-Central,18490344.8,5419210.082063306,52.9,,0.0,39.8787587563408,65.0,,18490344.8,Copied from energy_BIG.csv,,,,,,,1082984.78,,,,,,,Consolidated Edison Co-NY Inc,411935.9582680192,7033190.165326318,0.3803709579999999,,0.95,nyc_real_data,,1565.9458,0.55,0.0781999999999999,157.04141149010422,108607.5,0.3452,0.0,NYC LL97,108607.5,0.1002853428835814,0.1023,,68.0,1066805.972629521,0.5,,,,,,,,,,,,,,,,,,
NYC_1012620048,The Exchange,,,"16 W 47 St,  New York,  NY 10036",New York,40.7567161,-73.9792145,NY,10036.0,102553.0,Office,Office,Office,Commercial,2018.0,2023.0,Elo Realty,Elo Realty,,,North-Central,5446368.2,1596239.2145369286,52.9,,265.0,53.11042290327928,72.0,,5446633.2,Copied from energy_BIG.csv,,,,,,,378706.44000000006,,,29.18,,,,Consolidated Edison Co-NY Inc,118507.3945390082,1704167.6546496162,0.3128536011666666,,0.95,nyc_real_data,,461.2666,0.55,0.0,40.4331997804009,33198.79,0.3512,0.0,NYC LL97,33198.79,0.0876568990262917,0.09,,68.0,374714.4111111111,0.5,,,,,,,,,,,,,,,,,,
NYC_1008360007,,,https://okada.company/45w34,"43 W 34 St,  New York,  NY 10001",New York,40.749627,-73.986984,NY,10001.0,76144.7,Office,Office,Office,Commercial,2008.0,2023.0,Resolution Real Estate,GFP Real Estate,,,North-Central,3583819.5,1050357.4150058618,52.9,,1382712.2,65.22491650764925,58.0,,4966531.7,Copied from energy_BIG.csv,,,,,,,247856.48,,,35012.61,,,,Consolidated Edison Co-NY Inc,110147.171482546,2425279.0166958524,0.3102004514166666,,0.95,nyc_real_data,,376.9492,0.55,0.0,25.29987973812197,18985.46,0.3229,0.0,NYC LL97,18985.46,0.0671174782652993,0.0833,,68.0,234179.49579831932,0.5,,,,,,,,,,,,,,,,,,
NYC_1012810056,,,https://realgraph.co/buildings/366-madison-ave-new-york-ny,366 Madison Ave,New York,40.7553238,-73.9777534,NY,,78589.0,Office,Office,Office,Commercial,1987.0,2023.0,,Ponte Gadea USA,,,North-Central,4789398.6,1403692.4384525204,52.9,,3265.0,60.983898509969585,59.0,,4792663.6,Copied from energy_BIG.csv,,,,,,,328173.07,,,95.11,,,,Consolidated Edison Co-NY Inc,151947.7809713884,2219327.919142003,0.4627357950833333,,0.95,nyc_real_data,,405.7872,0.55,0.0714,38.04463676794991,30776.83,0.2982,0.0,NYC LL97,30776.83,0.0937551425179254,0.085,,68.0,368082.4235294117,0.5,,,,,,,,,,,,,,,,,,
NYC_1012630024,Exchange,,https://realgraph.co/buildings/15-w-47th-st-new-york-ny,15 W 47th St,New York,40.7572453,-73.979543,NY,,112561.0,Office,Office,Office,Commercial,2010.0,2023.0,Elo Realty,Elo Realty,,,North-Central,6446100.4,1889243.962485346,52.9,,0.0,57.26761844688658,73.0,,6446100.4,Copied from energy_BIG.csv,,,,,,,446124.64,,,,,,,Consolidated Edison Co-NY Inc,137695.56495537888,1989577.254323128,0.3086481951666666,,0.95,nyc_real_data,,545.9197,0.55,0.0,38.62665984803709,31565.64,0.3371,0.0,NYC LL97,31565.64,0.0707552041958498,0.0833,,68.0,385027.4429771909,0.5,,,,,,,,,,,,,,,,,,
NYC_1008800014,,,https://www.adamsre.com/products/121-east-24th-street,"121 E 24 St,  New York,  NY 10010",New York,40.7406009,-73.984805,NY,10010.0,54694.0,Office,Office,Office,Commercial,1987.0,2023.0,Adams & Company,Adams & Company,,,North-Central,1271711.9,372717.4384525205,52.9,,1454430.0,49.843527626430685,95.0,,2726141.9,Copied from energy_BIG.csv,,,,,,,87822.97,,,36827.09,,,,Consolidated Edison Co-NY Inc,57588.9756802972,1709012.5016278438,0.25737276,,0.95,nyc_real_data,,184.946,0.55,0.0,18.872005388685736,12719.37,0.2503,0.0,NYC LL97,12719.37,0.1020406247698557,0.0949,,68.0,139326.24868282405,0.5,,,,,,,,,,,,,,,,,,
NYC_1008370056,,,https://realgraph.co/buildings/16-w-36th-st-new-york-ny,"16 W 36 St,  New York,  NY 10018",New York,40.7501154,-73.9847704,NY,10018.0,55367.0,Office,Office,Office,Commercial,1985.0,2023.0,Resolution Real Estate,Kiamie Industries,,,North-Central,2031138.1,595292.5263774913,52.9,,875019.9,52.48899163761808,73.0,,2906158.0,Copied from energy_BIG.csv,,,,,,,139764.42000000004,,,22168.009999999995,,,,Consolidated Edison Co-NY Inc,57031.16402519921,1354028.523738156,0.25737276,,0.95,nyc_real_data,,218.4892,0.55,0.0799999999999999,22.254625404904992,16493.93,0.2987,0.0,NYC LL97,16493.93,0.1018568670895632,0.09,,68.0,188766.03333333333,0.5,,,,,,,,,,,,,,,,,,
NYC_1008060009,,,https://www.commercialcafe.com/commercial-property/us/ny/new-york/145-west-30th-street-1/,"145 W 30 St,  New York,  NY 10001",New York,40.7483343,-73.9915724,NY,10001.0,74397.1,Office,Office,Office,Commercial,2001.0,2023.0,Feil Organization,Feil Organization,,,North-Central,1863242.44,546085.123094959,52.9,,2102010.1,53.29848260214443,92.0,,3965252.54,Copied from energy_BIG.csv,,,,,,,128281.1,,,53210.87000000001,,,,Consolidated Edison Co-NY Inc,83566.38726283601,2476457.444331934,0.25737276,,0.95,nyc_real_data,,269.4356,0.55,0.0,18.433550695713976,12416.85,0.2624,0.0,NYC LL97,12416.85,0.0684154235584086,0.0949,,68.0,136002.07586933614,0.5,,,,,,,,,,,,,,,,,,
NYC_1013050040,Girl Scouts of the USA Building,,https://www.830thirdavenue.com/,"830 3 Ave,  New York,  NY 10022",New York,40.7564053,-73.9707437,NY,10022.0,135157.0,Office,Office,Office,Commercial,2016.0,2023.0,Empire State Realty,Empire State Realty,,,North-Central,4540259.1,1330673.8276670573,52.9,,777323.0,44.977910134140295,88.0,761497.3,6079079.399999999,Copied from energy_BIG.csv,,,,,,,310940.29,,,19696.26,,43368.35,,Consolidated Edison Co-NY Inc,155675.24203001967,2802484.768459675,0.3707452000833333,,0.95,nyc_real_data,,460.0119,0.55,0.074,60.740208663629815,49383.8,0.3422,0.0,NYC LL97,49383.8,0.1320405160467149,0.085,,68.0,586731.4352941177,0.5,,,,,,,,,,,,,,,,,,
NYC_1000640015,Lawyers' Title Insurance & Trust Company B...,,https://braunmgmt.com/building/160-broadway/,"160 Broadway,  New York,  NY 10038",New York,40.7094093,-74.0100383,NY,10038.0,141000.0,Office,Office,Office,Commercial,2018.0,2023.0,KF Braun,KF Braun,,,North-Central,5117605.7,1499884.4372801876,52.9,,907115.0,42.72851560283688,87.0,,6024720.7,Copied from energy_BIG.csv,,,,,,,356350.67,,,22980.01,,,,Consolidated Edison Co-NY Inc,181551.4838549705,3155529.06377838,0.4482115169166666,,0.95,nyc_real_data,,481.5865,0.55,0.179,73.77055815945339,58106.77,0.3543,0.0,NYC LL97,58106.77,0.1531823632087971,0.0949,,68.0,617324.0674394099,0.5,,,,,,,,,,,,,,,,,,
NYC_1012600071,,,https://apfproperties.com/apf/properties/1156-avenue-of-the-americas/,"1156 Ave Of The Americas,  New York,  NY 10036",New York,40.75668,-73.98267,NY,10036.0,59058.85,Office,Office,Office,Commercial,2015.0,2023.0,Avison Young,APF Properties,,,North-Central,2279983.6,668224.9706916765,52.9,,0.0,65.1484155211285,95.0,1567606.9,3847590.5,Copied from energy_BIG.csv,,,,,,,156485.45,,,,,89277.43999999999,,Consolidated Edison Co-NY Inc,90972.36553400518,1458881.8802677663,0.2960891605833333,,0.95,nyc_real_data,,263.5242,0.55,0.274,26.678359016253427,24880.26,0.3107,0.0,NYC LL97,24880.26,0.1012368466207408,0.09,,68.0,281636.57777777774,0.5,,,,,,,,,,,,,,,,,,
NYC_1008227507,,,http://www.rfr.com,160 5th Avenue,New York,40.740231,-73.990942,NY,,214027.0,Office,Office,Office,Commercial,2009.0,2023.0,RFR Realty,RFR Realty,,,North-Central,8719083.2,2555417.116060961,52.9,,0.0,40.738239567904984,93.0,,8719083.2,Copied from energy_BIG.csv,,,,,,,531947.39,,,,,,,Consolidated Edison Co-NY Inc,173596.40508931238,2845396.984078854,0.3263413043333333,,0.95,nyc_real_data,,738.4184,0.55,0.0,62.18181130280572,44795.0,0.2865,0.0,NYC LL97,44795.0,0.0842094553749008,0.0893,,68.0,506692.6651735722,0.5,,,,,,,,,,,,,,,,,,
